Layer,Name,GEOID,Population,PCT-I_2019-2023,PCT-C_2019-2023,PCT-S_2019-2023
Census tract,Tract 2214,17031221400,3385,5.590682196339435,11.480865224625624,5.757071547420965
Census tract,Tract 2215,17031221500,2909,5.561348627042058,18.1091414668057,15.53701772679875
Census tract,Tract 2216,17031221600,3159,10.526315789473683,20.708020050125313,7.268170426065162
Census tract,Tract 2222,17031222200,2156,7.100320659642693,20.93449381584975,3.618873110398534
Census tract,Tract 2225,17031222500,1415,12.372634643377005,22.12518195050946,4.585152838427948
Census tract,Tract 2226,17031222600,1599,3.4149484536082473,15.077319587628866,5.927835051546391
Census tract,Tract 2227,17031222700,2082,5.518867924528302,24.056603773584907,7.311320754716981
Census tract,Tract 2228,17031222800,960,7.255520504731862,18.29652996845426,5.467928496319663
Census tract,Tract 2229,17031222900,1089,1.893939393939394,21.21212121212121,4.356060606060606
Census tract,Tract 2301,17031230100,1504,7.142857142857142,13.948787061994608,4.919137466307277
Census tract,Tract 2302,17031230200,1834,8.908803373748023,18.555614127569847,5.060622034791776
Census tract,Tract 2303,17031230300,956,8.383233532934131,29.540918163672657,6.786427145708583
Census tract,Tract 2304,17031230400,2235,8.975521305530371,23.662737987307345,9.474161378059836
Census tract,Tract 2305,17031230500,3419,9.374064091045224,23.89937106918239,13.35729260257562
Census tract,Tract 2306,17031230600,6817,5.822206183086732,32.731865752435944,5.77408877661494
Census tract,Tract 2307,17031230700,6218,9.933554817275748,40.11627906976744,8.704318936877078
Census tract,Tract 2308,17031230800,1234,4.990757855822551,17.375231053604438,7.486136783733826
Census tract,Tract 2309,17031230900,5044,6.659793814432989,19.298969072164947,9.958762886597938
Census tract,Tract 2311,17031231100,1214,10.16611295681063,36.34551495016611,10.69767441860465
Census tract,Tract 2312,17031231200,5983,9.349236975969127,33.41519031748816,13.962462725837572
Census tract,Tract 2315,17031231500,5655,12.82548924470322,32.233543587255376,8.151382823871907
Census tract,Tract 2402,17031240200,1556,6.530825496342738,16.24869383490073,15.517241379310343
Census tract,Tract 2403,17031240300,1362,8.449612403100776,18.68217054263566,8.604651162790699
Census tract,Tract 2405,17031240500,2610,9.489344591877764,11.057498994772818,3.1363088057901085
Census tract,Tract 2406,17031240600,1489,5.898566703417861,20.286659316427784,4.410143329658213
Census tract,Tract 2407,17031240700,1499,9.505703422053232,18.06083650190114,8.808618504435994
Census tract,Tract 2408,17031240800,1687,7.183725365543547,18.118245390972664,4.513668150031786
Census tract,Tract 2409,17031240900,1122,9.892086330935252,19.33453237410072,11.690647482014388
Census tract,Tract 2410,17031241000,2363,0.2209944751381215,10.883977900552486,12.486187845303869
Census tract,Tract 2411,17031241100,3574,2.199710564399421,9.088277858176555,7.004341534008683
Census tract,Tract 2412,17031241200,1714,4.038004750593824,7.1258907363420425,8.31353919239905
Census tract,Tract 2413,17031241300,1848,8.53850183342064,18.124672603457302,8.590885280251442
Census tract,Tract 2414,17031241400,5273,7.444463286416822,12.090893674749871,5.833474648126166
Census tract,Tract 2415,17031241500,2954,5.4646840148698885,9.479553903345725,1.3011152416356877
Census tract,Tract 2416,17031241600,3534,2.1094640820980617,6.413911060433295,1.5393386545039909
Census tract,Tract 2420,17031242000,4692,7.555066079295155,10.748898678414095,15.572687224669604
Census tract,Tract 2421,17031242100,3976,8.183006535947712,11.450980392156865,2.4052287581699345
Census tract,Tract 2422,17031242200,4082,8.058968058968059,12.506142506142506,2.727272727272727
Census tract,Tract 2423,17031242300,3568,8.600125549278092,14.500941619585689,10.64030131826742
Census tract,Tract 2424,17031242400,2902,4.2412818096135725,9.393653785736726,6.786050895381715
Census tract,Tract 2425,17031242500,3426,2.19021902190219,11.25112511251125,6.0906090609060906
Census tract,Tract 2426,17031242600,5665,3.60680246682863,15.436367034199211,12.85740982993833
Census tract,Tract 2427,17031242700,1938,5.474452554744526,19.08237747653806,7.090719499478623
Census tract,Tract 2428,17031242800,1507,7.506702412868632,15.750670241286862,9.785522788203751
Census tract,Tract 2429,17031242900,1962,6.033578174186779,14.270724029380904,2.8331584470094437
Census tract,Tract 2430,17031243000,2234,4.571682201509099,11.673324456280517,10.031069684864626
Census tract,Tract 2431,17031243100,2249,4.201680672268908,16.246498599439775,11.11111111111111
Census tract,Tract 2432,17031243200,2287,6.852791878172589,16.159052453468696,3.3840947546531304
Census tract,Tract 2433,17031243300,2431,6.775067750677506,8.401084010840108,1.084010840108401
Census tract,Tract 2434,17031243400,2880,2.9637029637029637,7.858807858807859,7.892107892107893
Census tract,Tract 2435,17031243500,4746,6.043956043956044,10.329670329670328,2.8351648351648353
Census tract,Tract 2502,17031250200,2779,5.947388486465878,24.323293938238656,11.589782691574534
Census tract,Tract 2503,17031250300,4742,2.0483408439164275,23.84268742318722,16.878328553871363
Census tract,Tract 2504,17031250400,5789,3.338119167264896,18.610911701363964,18.377602297200287
Census tract,Tract 2505,17031250500,7315,6.157733741188988,22.7423859555792,12.315467482377976
Census tract,Tract 2506,17031250600,4203,3.932061423918101,24.429967426710096,16.472778036295953
Census tract,Tract 2507,17031250700,5932,7.035014455509154,23.755220044972695,12.495984580790234
Census tract,Tract 2508,17031250800,2432,4.538745387453875,21.070110701107012,12.546125461254611
Census tract,Tract 2510,17031251000,1075,4.328018223234624,26.42369020501139,10.858010630220196
Census tract,Tract 2511,17031251100,4468,4.919857524487979,27.226179875333926,20.43633125556545
Census tract,Tract 2512,17031251200,3910,5.950141110065851,17.191909689557853,18.0620884289746
Census tract,Tract 2513,17031251300,5098,4.592496765847348,20.871065114273392,18.30530401034929
Census tract,Tract 2514,17031251400,3986,2.2330988069746103,11.74671153257877,37.99327011318446
Census tract,Tract 2515,17031251500,4342,6.0318161732213875,25.386654882898807,10.075121520106054
Census tract,Tract 2516,17031251600,3522,12.132186509732913,34.51788139429606,11.36260751471254
Census tract,Tract 2517,17031251700,1347,4.461279461279461,19.444444444444446,18.434343434343432
Census tract,Tract 2518,17031251800,5101,12.568693494061336,30.20741003368197,11.540507002304556
Census tract,Tract 2519,17031251900,5387,5.7329598506069095,23.64145658263305,9.673202614379086
Census tract,Tract 2520,17031252000,5646,7.413167444271643,27.682737169517885,14.670813893208916
Census tract,Tract 2521.01,17031252101,1502,4.6182266009852215,16.133004926108374,19.15024630541872
Census tract,Tract 2521.02,17031252102,6187,7.88829005389515,25.820676139147476,12.526539278131636
Census tract,Tract 2522.01,17031252201,2940,4.037558685446009,21.314553990610328,18.87323943661972
Census tract,Tract 2522.02,17031252202,4783,11.30952380952381,33.497536945812804,10.775862068965516
Census tract,Tract 2601,17031260100,1477,4.279475982532751,15.19650655021834,25.589519650655024
Census tract,Tract 2602,17031260200,1054,4.081632653061225,21.036106750392463,12.637362637362637
Census tract,Tract 2603,17031260300,1528,7.987616099071207,30.030959752321984,7.61609907120743
Census tract,Tract 2604,17031260400,1398,6.738715829624921,32.48569612205976,11.888111888111888
Census tract,Tract 2605,17031260500,1833,0.8155583437892095,23.400250941028855,17.75407779171895
Census tract,Tract 2606,17031260600,2114,6.004728132387707,25.81560283687943,13.947990543735225
Census tract,Tract 2607,17031260700,1691,0.0,17.598684210526315,18.585526315789476
Census tract,Tract 2608,17031260800,2271,8.529741863075197,28.33894500561167,12.00897867564534
Census tract,Tract 2609,17031260900,1778,3.270223752151463,17.64199655765921,15.920826161790016
Census tract,Tract 2610,17031261000,2289,3.453103126458236,19.87867475501633,13.019132057862809
Census tract,Tract 2705,17031270500,1619,12.473423104181432,36.28632175761871,20.198440822111976
Census tract,Tract 2712,17031271200,1172,6.069578090303479,19.91117690599556,13.91561806069578
Census tract,Tract 2713,17031271300,1060,0.0,13.750000000000002,15.0
Census tract,Tract 2714,17031271400,1535,3.735823882588393,27.751834556370913,10.00667111407605
Census tract,Tract 2715,17031271500,1373,4.488448844884489,19.537953795379536,9.372937293729374
Census tract,Tract 2718,17031271800,976,6.809583858764187,24.968474148802017,10.592686002522068
Census tract,Tract 2801,17031280100,7421,2.440574551925766,4.4998093301131314,4.20744883691369
Census tract,Tract 2804,17031280400,1231,1.1829652996845426,23.264984227129336,23.974763406940063
Census tract,Tract 2808,17031280800,1198,2.5096525096525095,29.82625482625483,9.45945945945946
Census tract,Tract 2809,17031280900,1077,6.564364876385337,25.234441602728047,7.587382779198635
Census tract,Tract 2819,17031281900,7031,4.784617677746311,7.542107616634372,2.056938440900283
Census tract,Tract 2827,17031282700,2558,2.0711391265195855,13.95767672219721,10.355695632597929
Census tract,Tract 2828,17031282800,1634,0.2995805871779509,19.5326542840024,4.134212103055722
Census tract,Tract 2831,17031283100,2717,2.272727272727273,4.843517138599106,13.822652757078988
Census tract,Tract 2832,17031283200,1670,5.447470817120623,21.345191773207336,1.9455252918287935
Census tract,Tract 2838,17031283800,3343,11.083123425692696,22.865938986845787,7.83655191715645
Census tract,Tract 2909,17031290900,3975,6.772908366533864,26.224513709866415,9.022732599015702
Census tract,Tract 2912,17031291200,2286,0.8485639686684074,18.864229765013057,11.684073107049608
Census tract,Tract 2916,17031291600,874,3.643724696356275,20.647773279352226,16.12685560053981
Census tract,Tract 2922,17031292200,2942,7.475884244372991,21.784565916398712,8.80225080385852
Census tract,Tract 2924,17031292400,2041,8.617795187465026,22.887520984890877,12.367095691102406
Census tract,Tract 2925,17031292500,4057,5.072463768115942,22.028985507246375,14.028985507246375
Census tract,Tract 3005,17031300500,3243,5.855206230170176,20.79607730025959,13.037207960773005
Census tract,Tract 3006,17031300600,3253,8.602890571231935,26.841018582243635,12.801101169993116
Census tract,Tract 3007,17031300700,4798,4.146697228589289,21.92123359033132,8.939362367159825
Census tract,Tract 3008,17031300800,4136,10.342350969595405,35.982762748384005,9.69595403399569
Census tract,Tract 3009,17031300900,4553,5.991902834008097,21.91632928475034,24.291497975708506
Census tract,Tract 3011,17031301100,2323,6.275468622656886,25.75387123064385,9.453952730236349
Census tract,Tract 3012,17031301200,4087,3.465245027680951,19.84826737748616,6.684437153988107
Census tract,Tract 3016,17031301600,4995,4.941108876759552,19.47716173513358,29.38810686584315
Census tract,Tract 3017.01,17031301701,4279,3.287736981041517,17.998560115190784,21.790256779457643
Census tract,Tract 3017.02,17031301702,4121,10.59694585839889,32.20731142989357,8.90791300323924
Census tract,Tract 3018.01,17031301801,3947,10.025235145675614,25.602202339986235,15.9210828171599
Census tract,Tract 3018.02,17031301802,3376,5.820955439582496,25.25090325170614,21.356884785226818
Census tract,Tract 3018.03,17031301803,5107,5.943627450980392,18.259803921568626,27.14460784313725
Census tract,Tract 3102,17031310200,1588,3.7081339712918657,9.748803827751196,7.954545454545454
Census tract,Tract 3103,17031310300,1767,6.121281464530892,20.194508009153317,12.185354691075515
Census tract,Tract 3104,17031310400,1375,2.8727770177838576,17.30506155950752,6.976744186046512
Census tract,Tract 3105,17031310500,1399,3.829787234042553,19.027355623100306,11.793313069908814
Census tract,Tract 3106,17031310600,5498,3.3294392523364484,14.018691588785046,16.335669781931465
Census tract,Tract 3107,17031310700,1700,5.041436464088398,18.646408839779006,7.113259668508287
Census tract,Tract 3108,17031310800,4175,2.3986958546809505,18.0018630647415,8.663251047973917
Census tract,Tract 3109,17031310900,4781,1.6765285996055226,22.30769230769231,14.694280078895464
Census tract,Tract 3201.01,17031320101,9532,3.040834057341442,8.210251954821894,21.20981754995656
Census tract,Tract 3201.02,17031320102,4846,5.121951219512195,11.106941838649156,3.883677298311445
Census tract,Tract 3204,17031320400,2856,0.245926836766062,1.844451275745466,11.005225945281278
Census tract,Tract 3206,17031320600,6395,3.611477572559367,6.101583113456464,9.976912928759894
Census tract,Tract 3301.01,17031330101,4592,2.9644268774703555,12.4901185770751,14.1699604743083
Census tract,Tract 3301.02,17031330102,10811,5.227588948519181,10.20671834625323,14.40071556350626
Census tract,Tract 3301.03,17031330103,8248,4.530561518472489,9.343576996949498,6.564230030505028
Census tract,Tract 3302,17031330200,4008,8.424182358771061,25.569871159563924,15.0396432111001
Census tract,Tract 3403,17031340300,1865,9.023415191319248,19.53169617361507,29.18332381496288
Census tract,Tract 3404,17031340400,1844,4.622586307782329,18.49034523112931,21.70860152135752
Census tract,Tract 3405,17031340500,1629,1.921884686918785,8.245505269683818,40.545567265964046
Census tract,Tract 3406,17031340600,1151,7.739307535641547,37.54243041412085,8.757637474541752
Census tract,Tract 3501,17031350100,2228,2.1823850350740455,2.1823850350740455,7.79423226812159
Census tract,Tract 3504,17031350400,1512,8.359133126934983,37.27554179566563,5.077399380804954
Census tract,Tract 3510,17031351000,3640,5.896043444530644,8.223429014740109,17.17093354021205
Census tract,Tract 3511,17031351100,2038,9.395348837209305,40.88372093023256,6.511627906976744
Census tract,Tract 3514,17031351400,1392,3.3495736906211935,17.113276492082825,10.90133982947625
Census tract,Tract 3515,17031351500,823,4.585152838427948,19.868995633187772,6.331877729257641
Census tract,Tract 3602,17031360200,1651,7.226980728051393,39.50749464668094,9.903640256959315
Census tract,Tract 3801,17031380100,2207,2.689873417721519,12.130801687763713,18.723628691983123
Census tract,Tract 3802,17031380200,2408,1.9466073414905452,13.070077864293658,44.048943270300335
Census tract,Tract 3806,17031380600,3947,14.13292589763178,24.86631016042781,13.579067990832696
Census tract,Tract 3812,17031381200,2077,8.575581395348838,17.151162790697676,11.918604651162791
Census tract,Tract 3814,17031381400,1796,3.653506187389511,21.921037124337065,7.837360047142015
Census tract,Tract 3815,17031381500,667,1.7647058823529411,19.264705882352946,35.73529411764706
Census tract,Tract 3818,17031381800,1462,4.689564068692206,20.871862615587848,8.45442536327609
Census tract,Tract 3819,17031381900,1106,3.4134988363072147,22.265321955003877,13.343677269200931
Census tract,Tract 3901,17031390100,1553,9.78941377347752,26.124075128059193,8.708025042686398
Census tract,Tract 3902,17031390200,1883,5.40045766590389,28.97025171624714,12.311212814645309
Census tract,Tract 3903,17031390300,2617,5.210420841683367,15.230460921843688,20.64128256513026
Census tract,Tract 3904,17031390400,2871,4.3698790479906355,23.371049551307063,21.420210690596956
Census tract,Tract 3905,17031390500,1666,8.151210868281158,17.66095688127584,13.939751919669227
Census tract,Tract 3906,17031390600,1994,3.335155822854018,20.33898305084746,15.746309458720612
Census tract,Tract 3907,17031390700,6532,3.400997150997151,13.425925925925927,26.51353276353277
Census tract,Tract 4003,17031400300,1504,6.816421378776143,23.00542215336948,9.295120061967468
Census tract,Tract 4004,17031400400,1995,8.715596330275229,31.702344546381244,10.295616717635063
Census tract,Tract 4005,17031400500,2372,7.63385146804836,39.72366148531952,5.837651122625216
Census tract,Tract 4008,17031400800,3178,9.515366430260046,33.92434988179669,4.846335697399527
Census tract,Tract 4101,17031410100,2272,3.64963503649635,8.166058394160585,16.697080291970803
Census tract,Tract 4102,17031410200,1165,4.4079515989628355,9.939498703543649,5.2722558340535866
Census tract,Tract 4105,17031410500,2922,4.071013161922253,23.56902356902357,8.509335782063054
Census tract,Tract 4106,17031410600,2371,1.1774600504625736,10.09251471825063,9.293523969722456
Census tract,Tract 4107,17031410700,2399,2.2112085398398778,13.19100266869996,8.921082729698817
Census tract,Tract 4108,17031410800,2993,3.8656069364161847,11.091040462427744,8.634393063583815
Census tract,Tract 4109,17031410900,3670,2.846299810246679,11.33098400650583,18.270534020059635
Census tract,Tract 4110,17031411000,3902,4.319921007158727,14.95926931621822,30.708467045174032
Census tract,Tract 4111,17031411100,2379,2.821180555555556,19.270833333333336,16.319444444444446
Census tract,Tract 4112,17031411200,1713,5.174488567990373,18.592057761732853,24.729241877256317
Census tract,Tract 4201,17031420100,1642,1.7654476670870116,13.68221941992434,19.230769230769234
Census tract,Tract 4202,17031420200,1781,4.522357723577236,31.656504065040657,11.483739837398376
Census tract,Tract 4203,17031420300,2818,2.320846905537459,9.324104234527688,7.32899022801303
Census tract,Tract 4204,17031420400,1544,6.934812760055478,21.63661581137309,14.424410540915394
Census tract,Tract 4205,17031420500,2053,1.188707280832095,16.146607231302625,28.47944526993561
Census tract,Tract 4206,17031420600,2524,10.888030888030888,28.06949806949807,11.66023166023166
Census tract,Tract 4207,17031420700,3021,6.178586542530681,25.81464240372408,10.283537875581889
Census tract,Tract 4208,17031420800,2457,6.5054945054945055,18.857142857142858,16.17582417582418
Census tract,Tract 4212,17031421200,1405,2.4664879356568368,15.978552278820375,11.367292225201073
Census tract,Tract 4301.01,17031430101,4091,6.771241830065359,23.00653594771242,10.248366013071896
Census tract,Tract 4301.02,17031430102,3104,2.369077306733167,5.548628428927681,25.249376558603498
Census tract,Tract 4302,17031430200,5086,4.008561977038334,23.21463319712006,17.338003502626968
Census tract,Tract 4303,17031430300,2558,6.882286573899962,32.68145919518616,7.484016547574276
Census tract,Tract 4304,17031430400,3031,4.236718224613315,22.528581035642233,13.718897108271689
Census tract,Tract 4305,17031430500,4098,3.15,23.375,16.35
Census tract,Tract 4306,17031430600,1670,9.432048681541582,26.16632860040568,17.59634888438134
Census tract,Tract 4307,17031430700,2175,5.664488017429194,15.163398692810455,14.37908496732026
Census tract,Tract 4308,17031430800,1862,3.953610964681075,12.4934106483922,24.248813916710596
Census tract,Tract 4309,17031430900,1797,9.967637540453074,17.0873786407767,21.488673139158575
Census tract,Tract 4312,17031431200,2898,2.1982259930582337,8.98573081372927,27.57423833397609
Census tract,Tract 4313.01,17031431301,3590,7.060091619509566,26.596604688763136,7.787658313123147
Census tract,Tract 4313.02,17031431302,4351,14.062913031985197,32.56674596880782,9.621993127147768
Census tract,Tract 4314,17031431400,6716,10.873413986426677,23.281203894954263,17.95514901150782
Census tract,Tract 4401.01,17031440101,4171,4.213694507148231,8.477552044143465,14.446952595936793
Census tract,Tract 4401.02,17031440102,3633,4.829283297446939,13.7188557366964,13.318978775761304
Census tract,Tract 4402.01,17031440201,5054,4.105775922059847,21.781489213639528,13.761308281141266
Census tract,Tract 4402.02,17031440202,3525,6.048053024026512,16.570008285004143,32.27009113504557
Census tract,Tract 4403,17031440300,4677,1.869359690588741,15.384615384615383,17.855608079071768
Census tract,Tract 4406,17031440600,1996,3.0510585305105855,19.302615193026153,24.346201743462014
Census tract,Tract 4407,17031440700,1497,3.0240549828178693,30.378006872852232,14.295532646048107
Census tract,Tract 4408,17031440800,1620,2.118171683389075,20.45707915273133,15.496098104793758
Census tract,Tract 4409,17031440900,2462,10.876249039200616,31.59108378170638,26.018447348193696
Census tract,Tract 4503,17031450300,3252,4.942493005906123,18.029219769972023,24.49487099782406
Census tract,Tract 4601,17031460100,2840,0.0,21.663201663201665,14.760914760914762
Census tract,Tract 4602,17031460200,1948,4.566635601118359,26.281453867660765,19.478098788443617
Census tract,Tract 4603.01,17031460301,2987,8.198924731182796,18.212365591397848,18.548387096774192
Census tract,Tract 4603.02,17031460302,3282,7.023060796645702,28.11844863731656,9.669811320754718
Census tract,Tract 4604,17031460400,3411,9.574468085106384,24.012158054711247,13.779128672745694
Census tract,Tract 4605,17031460500,5400,2.7960819234194125,16.70525378450579,24.203027604630453
Census tract,Tract 4608,17031460800,3639,7.899231426131512,43.29632792485055,8.795900939368062
Census tract,Tract 4610,17031461000,1460,3.96039603960396,11.55115511551155,43.39933993399339
Census tract,Tract 4701,17031470100,2527,6.424581005586592,23.13780260707635,29.236499068901303
Census tract,Tract 4801,17031480100,2001,4.76417341591234,23.773225345402572,20.867079561696045
Census tract,Tract 4802,17031480200,1103,7.107601184600197,19.2497532082922,31.688055281342542
Census tract,Tract 4803,17031480300,1348,3.9180765805877114,19.056099732858417,19.85752448797863
Census tract,Tract 4804,17031480400,5650,4.435746901500326,14.41617742987606,33.92041748206132
Census tract,Tract 4805,17031480500,2986,6.545713269299182,26.716471006759164,33.83137673425827
Census tract,Tract 4902,17031490200,3040,5.247907276239537,17.03155183515776,16.613007083065035
Census tract,Tract 4905,17031490500,1995,0.0,4.323094425483505,31.00113765642776
Census tract,Tract 4906,17031490600,1443,6.259426847662142,24.057315233785825,23.604826546003014
Census tract,Tract 4907,17031490700,2656,13.011314186248912,27.328111401218457,18.5378590078329
Census tract,Tract 4908,17031490800,3502,0.8828722778104767,16.53914067098293,17.451442024720425
Census tract,Tract 4909.01,17031490901,3403,4.205974842767295,19.418238993710695,20.91194968553459
Census tract,Tract 4909.02,17031490902,4647,8.452181208053691,22.31543624161074,24.391778523489933
Census tract,Tract 4910,17031491000,3807,7.634228187919463,27.125279642058164,13.702460850111857
Census tract,Tract 4911,17031491100,4079,4.151580979966208,18.995896693217475,20.87859039343471
Census tract,Tract 4912,17031491200,2019,4.214780600461894,14.434180138568127,32.90993071593534
Census tract,Tract 4913,17031491300,2023,5.569007263922518,26.00484261501211,16.077481840193705
Census tract,Tract 4914,17031491400,2593,1.7227564102564104,21.71474358974359,17.78846153846154
Census tract,Tract 5001,17031500100,3545,0.8153946510110893,15.264187866927593,24.46183953033268
Census tract,Tract 5002,17031500200,1688,5.316863587540279,34.74758324382384,9.45220193340494
Census tract,Tract 5003,17031500300,1587,8.439051296194153,19.74627688913403,20.187534473248757
Census tract,Tract 5101,17031510100,3231,3.4435638152500685,25.334790926482647,15.332057939327685
Census tract,Tract 5102,17031510200,2922,2.517527087316762,17.049075844486936,23.29509241555131
Census tract,Tract 5103,17031510300,4850,3.8679031893236826,19.068084143858854,19.000226193168967
Census tract,Tract 5201,17031520100,1745,8.248423095584666,35.37117903930131,11.741872877244056
Census tract,Tract 5202,17031520200,3338,2.2022332506203472,24.937965260545905,9.522332506203474
Census tract,Tract 5203,17031520300,5675,8.853386586786486,23.44816109169579,10.634048926610085
Census tract,Tract 5204,17031520400,4055,1.5779620219309978,29.84755282161006,12.998127841668897
Census tract,Tract 5205,17031520500,4420,10.089424572317265,26.92457231726283,12.325038880248837
Census tract,Tract 5206,17031520600,2530,6.918960244648319,33.52446483180428,12.614678899082568
Census tract,Tract 5301,17031530100,2197,6.996770721205597,19.429494079655544,20.990312163616792
Census tract,Tract 5302,17031530200,4128,3.135717785399314,23.419892209701125,19.8187163155316
Census tract,Tract 5303,17031530300,3964,1.3009540329575022,22.78115062156693,20.526163631107256
Census tract,Tract 5304,17031530400,2059,3.243704652155356,28.979940247545883,13.529662825437477
Census tract,Tract 5305.01,17031530501,4514,11.445063694267516,25.119426751592357,12.380573248407645
Census tract,Tract 5305.02,17031530502,1570,0.933237616654702,18.018664752333095,18.592964824120603
Census tract,Tract 5305.03,17031530503,4898,4.086538461538462,21.586538461538463,19.87980769230769
Census tract,Tract 5306,17031530600,2774,3.8586703858670384,12.691771269177126,18.224081822408184
Census tract,Tract 5401.01,17031540101,4324,10.027369992535457,39.238616571286386,4.080617068922618
Census tract,Tract 5401.02,17031540102,2938,6.056297981234006,43.645152118282624,7.53483082172306
Census tract,Tract 5501,17031550100,7019,5.167173252279635,22.86034234522476,18.58902575587906
Census tract,Tract 5502,17031550200,2969,1.875,25.36764705882353,14.007352941176473
Census tract,Tract 5601,17031560100,1477,0.0,20.0,24.88
Census tract,Tract 5602,17031560200,1710,14.022578728461085,29.292929292929298,15.32976827094474
Census tract,Tract 5603,17031560300,3253,5.3250956163577525,24.97793468667255,19.593998234774933
Census tract,Tract 5604,17031560400,1630,4.078947368421053,22.697368421052634,25.460526315789473
Census tract,Tract 5607,17031560700,3635,8.628779979144943,27.267987486965588,9.045881126173096
Census tract,Tract 5608,17031560800,5682,4.275251234883324,28.325668540282745,10.78180889115994
Census tract,Tract 5609,17031560900,5112,7.05078125,21.2109375,18.8671875
Census tract,Tract 5610,17031561000,5308,1.3045747086449817,13.132718733692816,18.194468603235343
Census tract,Tract 5611,17031561100,5581,5.3379549393414205,24.731369150779894,17.261698440207972
Census tract,Tract 5701,17031570100,1316,2.503681885125184,20.029455081001473,11.70839469808542
Census tract,Tract 5702,17031570200,2096,3.266090297790586,19.404418828049952,19.596541786743515
Census tract,Tract 5703,17031570300,6376,3.2667876588021776,27.932684375515592,12.440191387559809
Census tract,Tract 5704,17031570400,1769,2.130044843049327,20.067264573991032,17.656950672645742
